"Edition","Discipline","Event","Event_gender","NOC","City","Sport","Athlete","Gender","Olympic_Record","Olympic_Record_Type","Country","ISO","Continent","CityContinent","NumMedals","Value"
1936,"Athletics","100m","W","USA","Berlin","Athletics","STEPHENS, Helen Herring","Women","","","United States","US","Americas","Europe",1,1
1936,"Athletics","110m hurdles","M","USA","Berlin","Athletics","TOWNS, Forrest Grady","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","1500m","M","NZL","Berlin","Athletics","LOVELOCK, John","Men","","","New Zealand","NZ","Oceania","Europe",1,1
1936,"Athletics","200m","M","USA","Berlin","Athletics","OWENS, Jesse","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","3000m steeplechase","M","FIN","Berlin","Athletics","ISO-HOLLO, Volmari","Men","","","Finland","FI","Europe","Europe",1,1
1936,"Athletics","400m","M","USA","Berlin","Athletics","WILLIAMS, Archibald Franklin","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","400m hurdles","M","USA","Berlin","Athletics","HARDIN, Glenn Foster","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","4x100m relay","M","USA","Berlin","Athletics","","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","4x100m relay","W","USA","Berlin","Athletics","","Women","","","United States","US","Americas","Europe",1,1
1936,"Athletics","4x400m relay","M","GBR","Berlin","Athletics","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1936,"Athletics","5000m","M","FIN","Berlin","Athletics","HÖCKERT, Gunnar","Men","","","Finland","FI","Europe","Europe",1,1
1936,"Athletics","50km walk","M","GBR","Berlin","Athletics","WHITLOCK, Hector Harold","Men","","","United Kingdom","GB","Europe","Europe",1,1
1936,"Athletics","800m","M","USA","Berlin","Athletics","WOODRUFF, John Youie","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","80m hurdles","W","ITA","Berlin","Athletics","VALLA, Trebisonda","Women","","","Italy","IT","Europe","Europe",1,1
1936,"Athletics","decathlon","M","USA","Berlin","Athletics","MORRIS, Glenn Edward","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","discus throw","M","USA","Berlin","Athletics","CARPENTER, William Kenneth","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","discus throw","W","GER","Berlin","Athletics","MAUERMAYER, Gisela","Women","","","Germany","DE","Europe","Europe",1,1
1936,"Athletics","hammer throw","M","GER","Berlin","Athletics","HEIN, Karl","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Athletics","high jump","M","USA","Berlin","Athletics","JOHNSON, Cornelius Cooper","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","high jump","W","HUN","Berlin","Athletics","CSAK, Ibolya","Women","","","Hungary","HU","Europe","Europe",1,1
1936,"Athletics","javelin throw","M","GER","Berlin","Athletics","STÖCK, Gerhard (Gerd)","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Athletics","javelin throw","W","GER","Berlin","Athletics","FLEISCHER, Mathilde (Tilly)","Women","","","Germany","DE","Europe","Europe",1,1
1936,"Athletics","long jump","M","USA","Berlin","Athletics","OWENS, Jesse","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","marathon","M","JPN","Berlin","Athletics","SON, Kitei","Men","","","Japan","JP","Asia","Europe",1,1
1936,"Athletics","pole vault","M","USA","Berlin","Athletics","MEADOWS, Earle Elmer","Men","","","United States","US","Americas","Europe",1,1
1936,"Athletics","shot put","M","GER","Berlin","Athletics","WOELLKE, Hans","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Athletics","triple jump","M","JPN","Berlin","Athletics","TAJIMA, Naoto","Men","","","Japan","JP","Asia","Europe",1,1
1936,"Basketball","basketball","M","USA","Berlin","Basketball","","Men","","","United States","US","Americas","Europe",1,1
1936,"Boxing","+ 79.38kg (heavyweight)","M","GER","Berlin","Boxing","RUNGE, Herbert","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Boxing","- 50.8kg (flyweight)","M","GER","Berlin","Boxing","KAISER, Willi","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Boxing","50.8 - 54kg (bantamweight)","M","ITA","Berlin","Boxing","SERGO, Ulderico","Men","","","Italy","IT","Europe","Europe",1,1
1936,"Boxing","54 - 57.15kg (featherweight)","M","ARG","Berlin","Boxing","CASANOVAS, Oscar","Men","","","Argentina","AR","Americas","Europe",1,1
1936,"Boxing","57.15 - 61.24kg (lightweight)","M","HUN","Berlin","Boxing","HARANGI, Imre","Men","","","Hungary","HU","Europe","Europe",1,1
1936,"Boxing","61.24 - 66.68kg (welterweight)","M","FIN","Berlin","Boxing","SUVIO, Sten","Men","","","Finland","FI","Europe","Europe",1,1
1936,"Boxing","66.68 - 72.57kg (middleweight)","M","FRA","Berlin","Boxing","DESPEAUX, Jean","Men","","","France","FR","Europe","Europe",1,1
1936,"Boxing","72.57 - 79.38kg (light-heavyweight)","M","FRA","Berlin","Boxing","MICHELOT, Roger","Men","","","France","FR","Europe","Europe",1,1
1936,"Canoe Sprint","C-1 1000m (canoe single)","M","CAN","Berlin","Canoe / Kayak","AMYOT, Frank","Men","","","Canada","CA","Americas","Europe",1,1
1936,"Canoe Sprint","C-2 10000m","M","TCH","Berlin","Canoe / Kayak","","Men","","","Czechoslovakia","CZ","Europe","Europe",1,1
1936,"Canoe Sprint","C-2 1000m (canoe double)","M","TCH","Berlin","Canoe / Kayak","","Men","","","Czechoslovakia","CZ","Europe","Europe",1,1
1936,"Canoe Sprint","K-1 10000m","M","GER","Berlin","Canoe / Kayak","KREBS, Ernst","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Canoe Sprint","K-1 1000m (kayak single)","M","AUT","Berlin","Canoe / Kayak","HRADETZKY, Gregor","Men","","","Austria","AT","Europe","Europe",1,1
1936,"Canoe Sprint","K-2 10000m","M","GER","Berlin","Canoe / Kayak","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Canoe Sprint","K-2 1000m (kayak double)","M","AUT","Berlin","Canoe / Kayak","","Men","","","Austria","AT","Europe","Europe",1,1
1936,"Canoe Sprint","folding K-1 10000m","M","AUT","Berlin","Canoe / Kayak","HRADETZKY, Gregor","Men","","","Austria","AT","Europe","Europe",1,1
1936,"Canoe Sprint","folding K-2 10000m","M","SWE","Berlin","Canoe / Kayak","","Men","","","Sweden","SE","Europe","Europe",1,1
1936,"Cycling Road","individual road race","M","FRA","Berlin","Cycling","CHARPENTIER, Robert","Men","","","France","FR","Europe","Europe",1,1
1936,"Cycling Road","team time trial","M","FRA","Berlin","Cycling","","Men","","","France","FR","Europe","Europe",1,1
1936,"Cycling Track","1km time trial","M","NED","Berlin","Cycling","VAN VLIET, Arie Gerrit","Men","","","Netherlands","NL","Europe","Europe",1,1
1936,"Cycling Track","2000m tandem","M","GER","Berlin","Cycling","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Cycling Track","Sprint indivual","M","GER","Berlin","Cycling","MERKENS, Anton (Toni)","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Cycling Track","Team Pursuit (4000m)","M","FRA","Berlin","Cycling","","Men","","","France","FR","Europe","Europe",1,1
1936,"Diving","10m platform","M","USA","Berlin","Aquatics","WAYNE, Marshall","Men","","","United States","US","Americas","Europe",1,1
1936,"Diving","10m platform","W","USA","Berlin","Aquatics","POYNTON-HILL, Dorothy","Women","","","United States","US","Americas","Europe",1,1
1936,"Diving","3m springboard","M","USA","Berlin","Aquatics","DEGENER, Richard Kempster","Men","","","United States","US","Americas","Europe",1,1
1936,"Diving","3m springboard","W","USA","Berlin","Aquatics","GESTRING, Marjorie","Women","","","United States","US","Americas","Europe",1,1
1936,"Dressage","individual","X","GER","Berlin","Equestrian","POLLAY, Heinz","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Dressage","team","X","GER","Berlin","Equestrian","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Eventing","individual","X","GER","Berlin","Equestrian","STUBBENDORF, Ludwig","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Eventing","team","X","GER","Berlin","Equestrian","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Fencing","foil individual","M","ITA","Berlin","Fencing","GAUDINI, Giulio","Men","","","Italy","IT","Europe","Europe",1,1
1936,"Fencing","foil individual","W","HUN","Berlin","Fencing","ELEK, Ilona","Women","","","Hungary","HU","Europe","Europe",1,1
1936,"Fencing","foil team","M","ITA","Berlin","Fencing","","Men","","","Italy","IT","Europe","Europe",1,1
1936,"Fencing","sabre individual","M","HUN","Berlin","Fencing","KABOS, Endre","Men","","","Hungary","HU","Europe","Europe",1,1
1936,"Fencing","sabre team","M","HUN","Berlin","Fencing","","Men","","","Hungary","HU","Europe","Europe",1,1
1936,"Fencing","épée individual","M","ITA","Berlin","Fencing","RICCARDI, Franco","Men","","","Italy","IT","Europe","Europe",1,1
1936,"Fencing","épée team","M","ITA","Berlin","Fencing","","Men","","","Italy","IT","Europe","Europe",1,1
1936,"Football","football","M","ITA","Berlin","Football","","Men","","","Italy","IT","Europe","Europe",1,1
1936,"Handball","handball","M","GER","Berlin","Handball","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Hockey","hockey","M","IND","Berlin","Hockey","","Men","","","India","IN","Asia","Europe",1,1
1936,"Jumping","individual","X","GER","Berlin","Equestrian","HASSE, Kurt","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Jumping","team","X","GER","Berlin","Equestrian","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Modern Pentath.","Individual competition","M","GER","Berlin","Modern Pentathlon","HANDRICK, Gotthard","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Polo","polo","M","ARG","Berlin","Polo","","Men","","","Argentina","AR","Americas","Europe",1,1
1936,"Rowing","coxless pair (2-)","M","GER","Berlin","Rowing","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Rowing","double sculls (2x)","M","GBR","Berlin","Rowing","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1936,"Rowing","eight with coxswain (8+)","M","USA","Berlin","Rowing","","Men","","","United States","US","Americas","Europe",1,1
1936,"Rowing","four without coxswain (4-)","M","GER","Berlin","Rowing","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Rowing","four-oared shell with coxswain (4-)","M","GER","Berlin","Rowing","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Rowing","pair-oared shell with coxswain (2+)","M","GER","Berlin","Rowing","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Rowing","single sculls (1x)","M","GER","Berlin","Rowing","SCHÄFER, Gustav","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Sailing","6m","X","GBR","Berlin","Sailing","","Men","","","United Kingdom","GB","Europe","Europe",1,1
1936,"Sailing","8m","X","ITA","Berlin","Sailing","","Men","","","Italy","IT","Europe","Europe",1,1
1936,"Sailing","olympic class monotype","X","NED","Berlin","Sailing","KAGCHELLAND, Daniel Marinus J.","Men","","","Netherlands","NL","Europe","Europe",1,1
1936,"Sailing","two-person keelboat open (Star)","X","GER","Berlin","Sailing","","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Shooting","25m rapid fire pistol (60 shots)","M","GER","Berlin","Shooting","VAN OYEN, Cornelius M.","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Shooting","50m pistol (60 shots)","M","SWE","Berlin","Shooting","ULLMAN, Torsten","Men","","","Sweden","SE","Europe","Europe",1,1
1936,"Shooting","50m rifle prone (60 shots)","M","NOR","Berlin","Shooting","RÖGEBERG, Willy","Men","","","Norway","NO","Europe","Europe",1,1
1936,"Swimming","100m backstroke","M","USA","Berlin","Aquatics","KIEFER, Adolph Gustav","Men","","","United States","US","Americas","Europe",1,1
1936,"Swimming","100m backstroke","W","NED","Berlin","Aquatics","SENFF, Dina Willemina Jacoba","Women","","","Netherlands","NL","Europe","Europe",1,1
1936,"Swimming","100m freestyle","M","HUN","Berlin","Aquatics","CSIK, Ferenc","Men","","","Hungary","HU","Europe","Europe",1,1
1936,"Swimming","100m freestyle","W","NED","Berlin","Aquatics","MASTENBROEK, Hendrika","Women","","","Netherlands","NL","Europe","Europe",1,1
1936,"Swimming","1500m freestyle","M","JPN","Berlin","Aquatics","TERADA, Noboru","Men","","","Japan","JP","Asia","Europe",1,1
1936,"Swimming","200m breaststroke","M","JPN","Berlin","Aquatics","HAMURO, Tetsuo","Men","","","Japan","JP","Asia","Europe",1,1
1936,"Swimming","200m breaststroke","W","JPN","Berlin","Aquatics","MAEHATA, Hideko","Women","","","Japan","JP","Asia","Europe",1,1
1936,"Swimming","400m freestyle","M","USA","Berlin","Aquatics","MEDICA, Jack C.","Men","","","United States","US","Americas","Europe",1,1
1936,"Swimming","400m freestyle","W","NED","Berlin","Aquatics","MASTENBROEK, Hendrika","Women","","","Netherlands","NL","Europe","Europe",1,1
1936,"Swimming","4x100m freestyle relay","W","NED","Berlin","Aquatics","","Women","","","Netherlands","NL","Europe","Europe",1,1
1936,"Swimming","4x200m freestyle relay","M","JPN","Berlin","Aquatics","","Men","","","Japan","JP","Asia","Europe",1,1
1936,"Water polo","water polo","M","HUN","Berlin","Aquatics","","Men","","","Hungary","HU","Europe","Europe",1,1
1936,"Weightlifting","+ 82.5kg, total (heavyweight)","M","GER","Berlin","Weightlifting","MANGER, Josef","Men","","","Germany","DE","Europe","Europe",1,1
1936,"Weightlifting","- 60kg, total (featherweight)","M","USA","Berlin","Weightlifting","TERLAZZO, Anthony","Men","","","United States","US","Americas","Europe",1,1
1936,"Weightlifting","60 - 67.5kg, total (lightweight)","M","EGY","Berlin","Weightlifting","MESBAH, Anwar Mohamed Ahmed","Men","","","Egypt","EG","Africa","Europe",2,0.5
1936,"Weightlifting","60 - 67.5kg, total (lightweight)","M","AUT","Berlin","Weightlifting","FEIN, Robert","Men","","","Austria","AT","Europe","Europe",2,0.5
1936,"Weightlifting","67.5 - 75kg, total (middleweight)","M","EGY","Berlin","Weightlifting","EL TOUNY, Khadr El Sayed","Men","","","Egypt","EG","Africa","Europe",1,1
1936,"Weightlifting","75 - 82.5kg, total (light-heavyweight)","M","FRA","Berlin","Weightlifting","HOSTIN, Louis","Men","","","France","FR","Europe","Europe",1,1
1936,"Wrestling Free.","+ 87kg (heavyweight)","M","EST","Berlin","Wrestling","PALUSALU, Kristjan","Men","","","Estonia","EE","Europe","Europe",1,1
1936,"Wrestling Free.","- 56kg (bantamweight)","M","HUN","Berlin","Wrestling","ZOMBORI, Ödön","Men","","","Hungary","HU","Europe","Europe",1,1
1936,"Wrestling Free.","56 - 61kg (featherweight)","M","FIN","Berlin","Wrestling","PIHLAJAMÄKI, Kustaa","Men","","","Finland","FI","Europe","Europe",1,1
1936,"Wrestling Free.","61 - 66kg (lightweight)","M","HUN","Berlin","Wrestling","KÁRPÁTI, Károly","Men","","","Hungary","HU","Europe","Europe",1,1
1936,"Wrestling Free.","66 - 72kg (welterweight)","M","USA","Berlin","Wrestling","LEWIS, Frank Wyatt","Men","","","United States","US","Americas","Europe",1,1
1936,"Wrestling Free.","72 - 79kg (middleweight)","M","FRA","Berlin","Wrestling","POILVE, Emile","Men","","","France","FR","Europe","Europe",1,1
1936,"Wrestling Free.","79 - 87kg (light-heavyweight)","M","SWE","Berlin","Wrestling","FRIDELL, Knut","Men","","","Sweden","SE","Europe","Europe",1,1
1936,"Wrestling Gre-R","+ 87kg (super heavyweight)","M","EST","Berlin","Wrestling","PALUSALU, Kristjan","Men","","","Estonia","EE","Europe","Europe",1,1
1936,"Wrestling Gre-R","- 56kg (bantamweight)","M","HUN","Berlin","Wrestling","LÖRINCZ, Marton","Men","","","Hungary","HU","Europe","Europe",1,1
1936,"Wrestling Gre-R","56 - 61kg (featherweight)","M","TUR","Berlin","Wrestling","ERKAN, Yasar","Men","","","Turkey","TR","Asia","Europe",1,1
1936,"Wrestling Gre-R","61 - 66kg (lightweight)","M","FIN","Berlin","Wrestling","KOSKELA, Lauri","Men","","","Finland","FI","Europe","Europe",1,1
1936,"Wrestling Gre-R","66 - 72kg (welterweight)","M","SWE","Berlin","Wrestling","SVEDBERG, Rudolf","Men","","","Sweden","SE","Europe","Europe",1,1
1936,"Wrestling Gre-R","72 - 79kg (middleweight)","M","SWE","Berlin","Wrestling","JOHANSSON, Ivar","Men","","","Sweden","SE","Europe","Europe",1,1
1936,"Wrestling Gre-R","79 - 87kg (light-heavyweight)","M","SWE","Berlin","Wrestling","CADIER, Axel","Men","","","Sweden","SE","Europe","Europe",1,1
1948,"Artistic G.","floor exercises","M","HUN","London","Gymnastics","PATAKI, Ferenc","Men","","","Hungary","HU","Europe","Europe",1,1
1948,"Artistic G.","horizontal bar","M","SUI","London","Gymnastics","STALDER, Josef","Men","","","Switzerland","CH","Europe","Europe",1,1
1948,"Artistic G.","individual all-round","M","FIN","London","Gymnastics","HUHTANEN, Veikko","Men","","","Finland","FI","Europe","Europe",1,1
1948,"Artistic G.","parallel bars","M","SUI","London","Gymnastics","REUSCH, Michael","Men","","","Switzerland","CH","Europe","Europe",1,1
1948,"Artistic G.","pommel horse","M","FIN","London","Gymnastics","","Men","","","Finland","FI","Europe","Europe",1,1
1948,"Artistic G.","rings","M","SUI","London","Gymnastics","FREI, Karl","Men","","","Switzerland","CH","Europe","Europe",1,1
1948,"Artistic G.","team competition","M","FIN","London","Gymnastics","","Men","","","Finland","FI","Europe","Europe",1,1
1948,"Artistic G.","team competition","W","TCH","London","Gymnastics","","Women","","","Czechoslovakia","CZ","Europe","Europe",1,1
1948,"Artistic G.","vault","M","FIN","London","Gymnastics","AALTONEN, Paavo Johannes","Men","","","Finland","FI","Europe","Europe",1,1
1948,"Athletics","10000m","M","TCH","London","Athletics","ZATOPEK, Emil","Men","","","Czechoslovakia","CZ","Europe","Europe",1,1
1948,"Athletics","10000m walk","M","SWE","London","Athletics","MIKAELSSON, John","Men","","","Sweden","SE","Europe","Europe",1,1
